conname,child_schema,child_table,parent_schema,parent_table,on_update,on_delete,constraintdef,child_total_bytes,child_live_tup,child_upd,child_del,parent_upd,parent_del,has_covering_index
art_piece_artist_id_fkey,designflow_frozen_20260710,art_piece,core,merchGroup,a,a,"FOREIGN KEY (artist_id) REFERENCES core.""merchGroup""(mg_id)",442368,0,0,0,0,0,True
art_piece_property_id_fkey,designflow_frozen_20260710,art_piece,core,merchGroup,a,a,"FOREIGN KEY (property_id) REFERENCES core.""merchGroup""(mg_id)",442368,0,0,0,0,0,False
art_piece_updated_by_fkey,designflow_frozen_20260710,art_piece,app,users,a,a,FOREIGN KEY (updated_by) REFERENCES app.users(id),442368,0,0,0,0,0,True
art_piece_art_type_id_fkey,designflow_frozen_20260710,art_piece,core,merchGroup,a,a,"FOREIGN KEY (art_type_id) REFERENCES core.""merchGroup""(mg_id)",442368,0,0,0,0,0,False
art_piece_art_source_id_fkey,designflow_frozen_20260710,art_piece,core,merchGroup,a,a,"FOREIGN KEY (art_source_id) REFERENCES core.""merchGroup""(mg_id)",442368,0,0,0,0,0,False
art_piece_little_theme_id_fkey,designflow_frozen_20260710,art_piece,core,merchGroup,a,a,"FOREIGN KEY (little_theme_id) REFERENCES core.""merchGroup""(mg_id)",442368,0,0,0,0,0,False
sku_files_used_style_guide_file_id_fkey,public,sku_files_used,public,style_guide_files,a,n,FOREIGN KEY (style_guide_file_id) REFERENCES style_guide_files(id) ON DELETE SET NULL,442368,821,609,0,1565455,0,True
art_piece_age_group_id_fkey,designflow_frozen_20260710,art_piece,core,merchGroup,a,a,"FOREIGN KEY (age_group_id) REFERENCES core.""merchGroup""(mg_id)",442368,0,0,0,0,0,False
coke_asset_capture_id_fkey,plm,coke_asset,plm,coke_capture,a,a,FOREIGN KEY (capture_id) REFERENCES plm.coke_capture(id),417792,0,0,0,0,0,True
merchGroupRelations_child_mg_id_fkey,dflow,merchGroupRelations,dflow,merchGroupMaster,a,c,"FOREIGN KEY (child_mg_id) REFERENCES dflow.""merchGroupMaster""(mg_id) ON DELETE CASCADE",409600,0,0,0,0,0,True
merchGroupRelations_parent_mg_id_fkey,dflow,merchGroupRelations,dflow,merchGroupMaster,a,c,"FOREIGN KEY (parent_mg_id) REFERENCES dflow.""merchGroupMaster""(mg_id) ON DELETE CASCADE",409600,0,0,0,0,0,True
merchGroupRelations_parent_mg_id_fkey,core,merchGroupRelations,core,merchGroupMaster,a,c,"FOREIGN KEY (parent_mg_id) REFERENCES core.""merchGroupMaster""(mg_id) ON DELETE CASCADE",409600,0,0,0,0,0,True
merchGroupRelations_grand_parent_mg_id_fkey,core,merchGroupRelations,core,merchGroupMaster,a,c,"FOREIGN KEY (grand_parent_mg_id) REFERENCES core.""merchGroupMaster""(mg_id) ON DELETE CASCADE",409600,0,0,0,0,0,True
merchGroupRelations_child_mg_id_fkey,core,merchGroupRelations,core,merchGroupMaster,a,c,"FOREIGN KEY (child_mg_id) REFERENCES core.""merchGroupMaster""(mg_id) ON DELETE CASCADE",409600,0,0,0,0,0,True
property_import_licensor_id_fkey,plm,property_import,core,licensor,a,n,FOREIGN KEY (licensor_id) REFERENCES core.licensor(id) ON DELETE SET NULL,409600,0,0,0,0,0,True
property_import_property_id_fkey,plm,property_import,core,property,a,r,FOREIGN KEY (property_id) REFERENCES core.property(id) ON DELETE RESTRICT,409600,0,0,0,0,0,True
merchGroupRelations_grand_parent_mg_id_fkey,dflow,merchGroupRelations,dflow,merchGroupMaster,a,c,"FOREIGN KEY (grand_parent_mg_id) REFERENCES dflow.""merchGroupMaster""(mg_id) ON DELETE CASCADE",409600,0,0,0,0,0,True
contract_property_evidence_document_fkey,plm,contract_property_evidence,plm,contract_property_document,a,r,"FOREIGN KEY (capture_id, document_id) REFERENCES plm.contract_property_document(capture_id, id) ON DELETE RESTRICT",401408,1401,0,0,0,0,False
marvel_dcp_asset_style_guide_id_fkey,plm,marvel_dcp_asset,plm,marvel_dcp_style_guide,a,r,FOREIGN KEY (style_guide_id) REFERENCES plm.marvel_dcp_style_guide(id) ON DELETE RESTRICT,401408,0,0,0,0,0,True
marvel_dcp_asset_first_seen_crawl_id_fkey,plm,marvel_dcp_asset,plm,marvel_dcp_crawl,a,n,FOREIGN KEY (first_seen_crawl_id) REFERENCES plm.marvel_dcp_crawl(crawl_id) ON DELETE SET NULL,401408,0,0,0,0,0,False
marvel_dcp_asset_last_seen_crawl_id_fkey,plm,marvel_dcp_asset,plm,marvel_dcp_crawl,a,n,FOREIGN KEY (last_seen_crawl_id) REFERENCES plm.marvel_dcp_crawl(crawl_id) ON DELETE SET NULL,401408,0,0,0,0,0,False
contract_property_evidence_capture_fkey,plm,contract_property_evidence,plm,contract_property_capture,a,r,FOREIGN KEY (capture_id) REFERENCES plm.contract_property_capture(id) ON DELETE RESTRICT,401408,1401,0,0,0,0,True
contract_property_evidence_property_fkey,plm,contract_property_evidence,plm,contract_property,a,r,"FOREIGN KEY (capture_id, property_id) REFERENCES plm.contract_property(capture_id, id) ON DELETE RESTRICT",401408,1401,0,0,0,0,False
sega_property_licensor_property_fkey,plm,sega_property_licensor,plm,sega_property,a,r,"FOREIGN KEY (capture_id, property_source_id) REFERENCES plm.sega_property(capture_id, property_source_id) ON DELETE RESTRICT",393216,0,0,0,0,0,True
lucasfilm_dcp_character_first_seen_metadata_run_id_fkey,plm,lucasfilm_dcp_character,plm,lucasfilm_dcp_metadata_run,a,n,FOREIGN KEY (first_seen_metadata_run_id) REFERENCES plm.lucasfilm_dcp_metadata_run(metadata_run_id) ON DELETE SET NULL,385024,0,0,0,0,0,False
lucasfilm_dcp_character_last_seen_metadata_run_id_fkey,plm,lucasfilm_dcp_character,plm,lucasfilm_dcp_metadata_run,a,n,FOREIGN KEY (last_seen_metadata_run_id) REFERENCES plm.lucasfilm_dcp_metadata_run(metadata_run_id) ON DELETE SET NULL,385024,0,0,0,0,0,False
sega_character_candidate_capture_fkey,plm,sega_character_candidate,plm,sega_capture,a,r,FOREIGN KEY (capture_id) REFERENCES plm.sega_capture(id) ON DELETE RESTRICT,385024,0,0,0,0,0,True
nbcu_property_core_property_id_fkey,plm,nbcu_property,core,property,a,r,FOREIGN KEY (core_property_id) REFERENCES core.property(id) ON DELETE RESTRICT,376832,0,0,0,0,0,True
marvel_dcp_asset_character_obs_asset_fk,plm,marvel_dcp_asset_character_observation,plm,marvel_dcp_metadata_asset,a,c,"FOREIGN KEY (metadata_run_id, marvel_dcp_asset_id, fetch_status) REFERENCES plm.marvel_dcp_metadata_asset(metadata_run_id, marvel_dcp_asset_id, fetch_status) ON DELETE CASCADE",376832,0,0,0,0,0,False
nbcu_property_capture_id_fkey,plm,nbcu_property,plm,nbcu_capture,a,r,FOREIGN KEY (capture_id) REFERENCES plm.nbcu_capture(id) ON DELETE RESTRICT,376832,0,0,0,0,0,True
marvel_dcp_asset_character_observa_marvel_dcp_character_id_fkey,plm,marvel_dcp_asset_character_observation,plm,marvel_dcp_character,a,r,FOREIGN KEY (marvel_dcp_character_id) REFERENCES plm.marvel_dcp_character(id) ON DELETE RESTRICT,376832,0,0,0,0,0,True
marvel_dcp_term_first_seen_metadata_run_id_fkey,plm,marvel_dcp_term,plm,marvel_dcp_metadata_run,a,n,FOREIGN KEY (first_seen_metadata_run_id) REFERENCES plm.marvel_dcp_metadata_run(metadata_run_id) ON DELETE SET NULL,368640,0,0,0,0,0,False
marvel_dcp_term_last_seen_metadata_run_id_fkey,plm,marvel_dcp_term,plm,marvel_dcp_metadata_run,a,n,FOREIGN KEY (last_seen_metadata_run_id) REFERENCES plm.marvel_dcp_metadata_run(metadata_run_id) ON DELETE SET NULL,368640,0,0,0,0,0,False
dcp_opa_property_resolution_same_identity_supersession_fk,plm,dcp_opa_property_resolution,plm,dcp_opa_property_resolution,a,r,"FOREIGN KEY (supersedes_resolution_id, source_system, source_table, source_property_id) REFERENCES plm.dcp_opa_property_resolution(resolution_id, source_system, source_table, source_property_id) ON DELETE RESTRICT",352256,250,0,0,0,0,False
dcp_opa_property_resolution_supersedes_resolution_id_fkey,plm,dcp_opa_property_resolution,plm,dcp_opa_property_resolution,a,r,FOREIGN KEY (supersedes_resolution_id) REFERENCES plm.dcp_opa_property_resolution(resolution_id) ON DELETE RESTRICT,352256,250,0,0,0,0,True
product_size_source_ref_product_size_id_fkey,core,product_size_source_ref,core,product_size,a,c,FOREIGN KEY (product_size_id) REFERENCES core.product_size(id) ON DELETE CASCADE,352256,0,0,0,0,0,True
sega_property_capture_id_fkey,plm,sega_property,plm,sega_capture,a,r,FOREIGN KEY (capture_id) REFERENCES plm.sega_capture(id) ON DELETE RESTRICT,344064,0,0,0,0,0,True
opa_property_core_property_id_fkey,plm,opa_property,core,property,a,r,FOREIGN KEY (core_property_id) REFERENCES core.property(id) ON DELETE RESTRICT,335872,0,0,0,0,0,False
item_character_associations_item_header_id_fkey,dflow,item_character_associations,dflow,itemHeader,c,c,"FOREIGN KEY (item_header_id) REFERENCES dflow.""itemHeader""(item_id_pk) ON UPDATE CASCADE ON DELETE CASCADE",319488,0,0,0,0,0,True
item_character_associations_character_id_fkey,dflow,item_character_associations,dflow,properties_and_characters,c,r,FOREIGN KEY (character_id) REFERENCES dflow.properties_and_characters(id) ON UPDATE CASCADE ON DELETE RESTRICT,319488,0,0,0,0,0,True
nbcu_character_capture_id_fkey,plm,nbcu_character,plm,nbcu_capture,a,r,FOREIGN KEY (capture_id) REFERENCES plm.nbcu_capture(id) ON DELETE RESTRICT,278528,0,0,0,0,0,True
peanuts_style_guide_capture_fkey,plm,peanuts_style_guide,plm,peanuts_capture,a,r,FOREIGN KEY (capture_id) REFERENCES plm.peanuts_capture(id) ON DELETE RESTRICT,278528,0,0,0,0,0,True
nbcu_character_core_character_id_fkey,plm,nbcu_character,core,character,c,r,"FOREIGN KEY (core_character_id) REFERENCES core.""character""(id) ON UPDATE CASCADE ON DELETE RESTRICT",278528,0,0,0,0,0,True
nbcu_ip_family_property_property_fkey,plm,nbcu_ip_family_property,plm,nbcu_property,a,r,"FOREIGN KEY (capture_id, property_key) REFERENCES plm.nbcu_property(capture_id, property_key) ON DELETE RESTRICT",270336,0,0,0,0,0,True
nbcu_ip_family_property_family_fkey,plm,nbcu_ip_family_property,plm,nbcu_ip_family,a,r,"FOREIGN KEY (capture_id, ip_family_key) REFERENCES plm.nbcu_ip_family(capture_id, ip_family_key) ON DELETE RESTRICT",270336,0,0,0,0,0,True
property_licensor_id_fkey,core,property,core,licensor,a,r,FOREIGN KEY (licensor_id) REFERENCES core.licensor(id) ON DELETE RESTRICT,270336,0,0,0,0,0,True
customer_alias_customer_id_fkey,core,customer_alias,core,customer,a,c,FOREIGN KEY (customer_id) REFERENCES core.customer(id) ON DELETE CASCADE,262144,0,0,0,0,0,True
nbcu_property_character_property_fkey,plm,nbcu_property_character,plm,nbcu_property,a,r,"FOREIGN KEY (capture_id, property_key) REFERENCES plm.nbcu_property(capture_id, property_key) ON DELETE RESTRICT",253952,0,0,0,0,0,True
meeting_note_company_id_fkey,crm,meeting_note,core,customer,a,n,FOREIGN KEY (company_id) REFERENCES core.customer(id) ON DELETE SET NULL,253952,0,0,0,0,0,False
meeting_note_created_by_profile_id_fkey,crm,meeting_note,app,profile,a,n,FOREIGN KEY (created_by_profile_id) REFERENCES app.profile(id) ON DELETE SET NULL,253952,0,0,0,0,0,False
meeting_note_department_id_fkey,crm,meeting_note,crm,department,a,n,FOREIGN KEY (department_id) REFERENCES crm.department(id) ON DELETE SET NULL,253952,0,0,0,0,0,False
nbcu_property_character_character_fkey,plm,nbcu_property_character,plm,nbcu_character,a,r,"FOREIGN KEY (capture_id, character_key) REFERENCES plm.nbcu_character(capture_id, character_key) ON DELETE RESTRICT",253952,0,0,0,0,0,True
marvel_dcp_style_guide_core_style_guide_id_fkey,plm,marvel_dcp_style_guide,core,style_guide,a,r,FOREIGN KEY (core_style_guide_id) REFERENCES core.style_guide(id) ON DELETE RESTRICT,253952,0,0,0,0,0,False
marvel_dcp_style_guide_first_seen_crawl_id_fkey,plm,marvel_dcp_style_guide,plm,marvel_dcp_crawl,a,n,FOREIGN KEY (first_seen_crawl_id) REFERENCES plm.marvel_dcp_crawl(crawl_id) ON DELETE SET NULL,253952,0,0,0,0,0,False
marvel_dcp_style_guide_last_seen_crawl_id_fkey,plm,marvel_dcp_style_guide,plm,marvel_dcp_crawl,a,n,FOREIGN KEY (last_seen_crawl_id) REFERENCES plm.marvel_dcp_crawl(crawl_id) ON DELETE SET NULL,253952,0,0,0,0,0,False
meeting_note_opportunity_id_fkey,crm,meeting_note,crm,opportunity,a,n,FOREIGN KEY (opportunity_id) REFERENCES crm.opportunity(id) ON DELETE SET NULL,253952,0,0,0,0,0,False
meeting_note_contact_id_fkey,crm,meeting_note,core,contact,a,n,FOREIGN KEY (contact_id) REFERENCES core.contact(id) ON DELETE SET NULL,253952,0,0,0,0,0,False
creative_submission_property_resolution_memb_resolution_id_fkey,plm,creative_submission_property_resolution_member,plm,creative_submission_property_resolution,r,r,FOREIGN KEY (resolution_id) REFERENCES plm.creative_submission_property_resolution(resolution_id) ON UPDATE RESTRICT ON DELETE RESTRICT,237568,278,0,0,0,0,True
coke_asset_detail_value_capture_id_asset_id_fkey,plm,coke_asset_detail_value,plm,coke_asset,a,a,"FOREIGN KEY (capture_id, asset_id) REFERENCES plm.coke_asset(capture_id, asset_id)",229376,0,0,0,0,0,True
marvel_dcp_asset_tile_observation_crawl_section_id_fkey,plm,marvel_dcp_asset_tile_observation,plm,marvel_dcp_crawl_section,a,r,FOREIGN KEY (crawl_section_id) REFERENCES plm.marvel_dcp_crawl_section(id) ON DELETE RESTRICT,212992,0,0,0,0,0,True
properties_licensor_id_fkey,public,properties,public,licensors,a,c,FOREIGN KEY (licensor_id) REFERENCES licensors(id) ON DELETE CASCADE,212992,0,0,0,2,0,False
marvel_dcp_asset_tile_observation_crawl_id_fkey,plm,marvel_dcp_asset_tile_observation,plm,marvel_dcp_crawl,a,c,FOREIGN KEY (crawl_id) REFERENCES plm.marvel_dcp_crawl(crawl_id) ON DELETE CASCADE,212992,0,0,0,0,0,True
marvel_dcp_asset_tile_observation_portal_tile_id_fkey,plm,marvel_dcp_asset_tile_observation,plm,marvel_dcp_portal_tile,a,r,FOREIGN KEY (portal_tile_id) REFERENCES plm.marvel_dcp_portal_tile(id) ON DELETE RESTRICT,212992,0,0,0,0,0,True
marvel_dcp_asset_tile_observation_marvel_dcp_asset_id_fkey,plm,marvel_dcp_asset_tile_observation,plm,marvel_dcp_asset,a,r,FOREIGN KEY (marvel_dcp_asset_id) REFERENCES plm.marvel_dcp_asset(id) ON DELETE RESTRICT,212992,0,0,0,0,0,True
sessions_user_id_fkey,auth,sessions,auth,users,a,c,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,204800,219,339,10,412,0,True
customer_import_company_id_fkey,plm,customer_import,core,customer,a,r,FOREIGN KEY (company_id) REFERENCES core.customer(id) ON DELETE RESTRICT,204800,0,0,0,0,0,True
sessions_oauth_client_id_fkey,auth,sessions,auth,oauth_clients,a,c,FOREIGN KEY (oauth_client_id) REFERENCES auth.oauth_clients(id) ON DELETE CASCADE,204800,219,339,10,0,0,True
marvel_dcp_asset_crawl_crawl_id_fkey,plm,marvel_dcp_asset_crawl,plm,marvel_dcp_crawl,a,c,FOREIGN KEY (crawl_id) REFERENCES plm.marvel_dcp_crawl(crawl_id) ON DELETE CASCADE,196608,0,0,0,0,0,True
marvel_dcp_asset_crawl_marvel_dcp_asset_id_fkey,plm,marvel_dcp_asset_crawl,plm,marvel_dcp_asset,a,r,FOREIGN KEY (marvel_dcp_asset_id) REFERENCES plm.marvel_dcp_asset(id) ON DELETE RESTRICT,196608,0,0,0,0,0,True
product_link_from_product_id_fkey,pim,product_link,pim,product,a,c,FOREIGN KEY (from_product_id) REFERENCES pim.product(id) ON DELETE CASCADE,188416,0,0,0,0,0,True
sample_movement_box_id_fk_fkey,dflow,sample_movement,dflow,sample_box,c,r,FOREIGN KEY (box_id_fk) REFERENCES dflow.sample_box(box_id_pk) ON UPDATE CASCADE ON DELETE RESTRICT,188416,0,0,0,0,0,True
sample_movement_reversal_of_movement_id_fkey,dflow,sample_movement,dflow,sample_movement,c,r,FOREIGN KEY (reversal_of_movement_id) REFERENCES dflow.sample_movement(movement_id) ON UPDATE CASCADE ON DELETE RESTRICT,188416,0,0,0,0,0,False
sample_movement_shipment_line_id_fkey,dflow,sample_movement,dflow,sample_shipment_line,c,r,FOREIGN KEY (shipment_line_id) REFERENCES dflow.sample_shipment_line(shipment_line_id) ON UPDATE CASCADE ON DELETE RESTRICT,188416,0,0,0,0,0,False
sample_movement_sample_id_fk_fkey,dflow,sample_movement,dflow,sample,c,r,FOREIGN KEY (sample_id_fk) REFERENCES dflow.sample(sample_id_pk) ON UPDATE CASCADE ON DELETE RESTRICT,188416,0,0,0,0,0,True
sample_movement_sample_shipment_id_fkey,dflow,sample_movement,dflow,sample_shipment,c,r,FOREIGN KEY (sample_shipment_id) REFERENCES dflow.sample_shipment(sample_shipment_id) ON UPDATE CASCADE ON DELETE RESTRICT,188416,0,0,0,0,0,False
product_link_to_product_id_fkey,pim,product_link,pim,product,a,c,FOREIGN KEY (to_product_id) REFERENCES pim.product(id) ON DELETE CASCADE,188416,0,0,0,0,0,True
pmt_property_capture_id_fkey,plm,pmt_property,plm,pmt_capture,a,r,FOREIGN KEY (capture_id) REFERENCES plm.pmt_capture(capture_id) ON DELETE RESTRICT,180224,0,0,0,0,0,True
pmt_property_core_property_id_fkey,plm,pmt_property,core,property,a,r,FOREIGN KEY (core_property_id) REFERENCES core.property(id) ON DELETE RESTRICT,180224,0,0,0,0,0,True
licensor_alias_licensor_id_fkey,core,licensor_alias,core,licensor,a,r,FOREIGN KEY (licensor_id) REFERENCES core.licensor(id) ON DELETE RESTRICT,180224,0,0,0,0,0,True
wwe_submission_capture_id_fkey,plm,wwe_submission,plm,wwe_submission_capture,a,r,FOREIGN KEY (capture_id) REFERENCES plm.wwe_submission_capture(id) ON DELETE RESTRICT,172032,48,0,0,1,0,True
peanuts_asset_animation_title_value_fkey,plm,peanuts_asset_animation_title,plm,peanuts_animation_title,a,r,"FOREIGN KEY (capture_id, animation_title_key) REFERENCES plm.peanuts_animation_title(capture_id, value_key) ON DELETE RESTRICT",172032,0,0,0,0,0,True
marvel_asgard_term_last_seen_capture_key_fkey,plm,marvel_asgard_term,plm,marvel_asgard_capture,a,a,FOREIGN KEY (last_seen_capture_key) REFERENCES plm.marvel_asgard_capture(capture_key),172032,0,0,0,0,0,False
marvel_asgard_term_first_seen_capture_key_fkey,plm,marvel_asgard_term,plm,marvel_asgard_capture,a,a,FOREIGN KEY (first_seen_capture_key) REFERENCES plm.marvel_asgard_capture(capture_key),172032,0,0,0,0,0,False
taxonomy_resolution_review_proposed_licensor_id_fkey,plm,taxonomy_resolution_review,core,licensor,a,n,FOREIGN KEY (proposed_licensor_id) REFERENCES core.licensor(id) ON DELETE SET NULL,172032,0,0,0,0,0,True
taxonomy_resolution_review_resolved_licensor_id_fkey,plm,taxonomy_resolution_review,core,licensor,a,r,FOREIGN KEY (resolved_licensor_id) REFERENCES core.licensor(id) ON DELETE RESTRICT,172032,0,0,0,0,0,True
taxonomy_resolution_review_proposed_property_id_fkey,plm,taxonomy_resolution_review,core,property,a,n,FOREIGN KEY (proposed_property_id) REFERENCES core.property(id) ON DELETE SET NULL,172032,0,0,0,0,0,True
taxonomy_resolution_review_resolved_property_id_fkey,plm,taxonomy_resolution_review,core,property,a,r,FOREIGN KEY (resolved_property_id) REFERENCES core.property(id) ON DELETE RESTRICT,172032,0,0,0,0,0,True
peanuts_asset_animation_title_asset_fkey,plm,peanuts_asset_animation_title,plm,peanuts_asset,a,r,"FOREIGN KEY (capture_id, source_object_id) REFERENCES plm.peanuts_asset(capture_id, source_object_id) ON DELETE RESTRICT",172032,0,0,0,0,0,True
plm_erp_property_header_semantic_fkey,plm,erp_property,plm,merch_group_header,a,r,"FOREIGN KEY (company_code, division_code, mg_type_code, mg_type_desc) REFERENCES plm.merch_group_header(company_code, division_code, mg_type_code, mg_type_desc) ON DELETE RESTRICT",163840,0,0,0,0,0,False
erp_property_property_id_fkey,plm,erp_property,core,property,a,n,FOREIGN KEY (property_id) REFERENCES core.property(id) ON DELETE SET NULL,163840,0,0,0,0,0,True
coke_vocabulary_value_capture_id_vocabulary_kind_parent_va_fkey,plm,coke_vocabulary_value,plm,coke_vocabulary_value,a,a,"FOREIGN KEY (capture_id, vocabulary_kind, parent_value_key) REFERENCES plm.coke_vocabulary_value(capture_id, vocabulary_kind, value_key) DEFERRABLE INITIALLY DEFERRED",163840,0,0,0,0,0,False
erp_property_last_sync_run_id_fkey,plm,erp_property,ingest,sync_run,a,n,FOREIGN KEY (last_sync_run_id) REFERENCES ingest.sync_run(id) ON DELETE SET NULL,163840,0,0,0,0,0,True
